frame_idx,time_sec,rat_a_slot,rat_b_slot,rat_a_track_id,rat_b_track_id,zone,contact_type,investigator_slot,nose_nose_dist_px,nose_nose_dist_bl,nose_tailbase_dist_px,nose_tailbase_dist_bl,centroid_dist_px,centroid_dist_bl,mask_iou,body_length_a_px,body_length_b_px,velocity_a_px,velocity_b_px,orientation_cos,quality_flag,bout_id
2922,97.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2923,97.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2924,97.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2925,97.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2926,97.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2927,97.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2928,97.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2929,97.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2930,97.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2931,97.7,0,1,1,2,independent,,,784.9,3.2829,573.3,2.3978,585.8,2.4501,0.0,190.8,242.0,1.9,3.6,-0.8805,,
2932,97.7333,0,1,1,2,independent,,,787.0,3.3284,574.5,2.4299,586.5,2.4807,0.0,186.8,238.3,1.6,7.4,-0.8564,,
2933,97.7667,0,1,1,2,independent,,,782.2,3.3432,566.9,2.4228,578.0,2.4704,0.0,182.1,241.5,2.4,1.0,-0.8561,,
2934,97.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2935,97.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2936,97.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2937,97.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2938,97.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2939,97.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2940,98.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2941,98.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2942,98.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2943,98.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2944,98.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2945,98.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2946,98.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2947,98.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2948,98.2667,0,1,1,2,independent,,,773.4,3.5384,549.9,2.5157,573.8,2.6252,0.0,170.4,236.5,2.9,1.3,-0.7722,,
2949,98.3,0,1,1,2,independent,,,770.3,3.5499,543.8,2.5063,572.3,2.6376,0.0,168.8,236.3,2.2,1.3,-0.7637,,
2950,98.3333,0,1,1,2,independent,,,768.6,3.5689,544.2,2.5271,570.1,2.647,0.0,167.0,234.5,1.0,2.0,-0.7771,,
2951,98.3667,0,1,1,2,independent,,,766.6,3.5845,544.5,2.5461,568.8,2.6595,0.0,167.1,233.6,0.9,1.4,-0.7969,,
2952,98.4,0,1,1,2,independent,,,773.6,3.6324,543.8,2.5533,568.6,2.6698,0.0,169.2,240.5,0.6,0.7,-0.7908,,
2953,98.4333,0,1,1,2,independent,,,781.8,3.6796,542.3,2.5524,568.5,2.6756,0.0,166.5,249.4,0.6,1.3,-0.7937,,
2954,98.4667,0,1,1,2,independent,,,793.5,3.7339,548.0,2.5788,571.4,2.6889,0.0,169.2,256.5,0.8,5.6,-0.8071,,
2955,98.5,0,1,1,2,independent,,,794.4,3.7378,551.5,2.5948,572.1,2.692,0.0,171.1,254.2,0.2,3.5,-0.8113,,
2956,98.5333,0,1,1,2,independent,,,797.0,3.7475,552.7,2.599,572.1,2.6902,0.0,172.1,256.1,1.4,1.3,-0.8124,,
2957,98.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2958,98.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2959,98.6333,0,1,1,2,independent,,,798.4,3.7464,549.3,2.5776,568.0,2.6655,0.0,176.6,261.3,1.8,1.8,-0.8001,,
2960,98.6667,0,1,1,2,independent,,,800.0,3.7413,550.8,2.5759,570.3,2.6672,0.0,180.3,260.2,1.8,2.3,-0.7862,,
2961,98.7,0,1,1,2,independent,,,793.9,3.7049,552.7,2.5793,566.6,2.6443,0.0,180.8,256.0,0.2,1.4,-0.8151,,
2962,98.7333,0,1,1,2,independent,,,793.0,3.6957,552.6,2.5754,566.0,2.6376,0.0,179.9,254.8,0.2,0.7,-0.8095,,
2963,98.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2964,98.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2965,98.8333,0,1,1,2,independent,,,787.3,3.6852,554.9,2.5976,570.9,2.6723,0.0,166.8,248.7,1.7,0.6,-0.8217,,
2966,98.8667,0,1,1,2,independent,,,785.2,3.6888,555.3,2.6087,571.1,2.683,0.0,164.7,247.2,1.1,0.7,-0.8272,,
2967,98.9,0,1,1,2,independent,,,779.5,3.6773,553.5,2.6112,570.5,2.6915,0.0,163.9,244.0,0.1,1.3,-0.8264,,
2968,98.9333,0,1,1,2,independent,,,776.1,3.6748,549.2,2.6003,568.8,2.6933,0.0,163.2,245.3,0.5,0.8,-0.8215,,
2969,98.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2970,99.0,0,1,1,2,independent,,,734.6,3.5205,506.6,2.428,561.5,2.6912,0.0,139.1,246.4,1.9,4.3,-0.6164,,
2971,99.0333,0,1,1,2,independent,,,733.8,3.55,506.9,2.4523,557.0,2.6948,0.0,132.7,245.3,1.2,4.9,-0.6895,,
2972,99.0667,0,1,1,2,independent,,,721.6,3.5294,499.9,2.4453,552.5,2.7024,0.0,126.6,241.6,1.9,4.7,-0.655,,
2973,99.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2974,99.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2975,99.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2976,99.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2977,99.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2978,99.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2979,99.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2980,99.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2981,99.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2982,99.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2983,99.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2984,99.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2985,99.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2986,99.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2987,99.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2988,99.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2989,99.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2990,99.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2991,99.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2992,99.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2993,99.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2994,99.8,0,1,1,2,independent,,,463.1,2.0259,302.5,1.3235,460.1,2.013,0.0,251.7,202.8,9.8,4.1,0.3228,,
2995,99.8333,0,1,1,2,independent,,,451.0,1.974,301.4,1.3194,459.9,2.013,0.0,260.8,194.2,11.5,5.8,0.2906,,
2996,99.8667,0,1,1,2,independent,,,435.9,1.8963,275.6,1.1991,448.3,1.9504,0.0,273.4,211.6,9.2,3.3,0.2996,,
2997,99.9,0,1,1,2,independent,,,425.8,1.8346,253.7,1.0931,439.1,1.8919,0.0,279.5,225.1,9.2,8.1,0.276,,
2998,99.9333,0,1,1,2,independent,,,419.2,1.7909,240.6,1.0277,431.5,1.8436,0.0,278.3,225.2,7.4,4.2,0.321,,
2999,99.9667,0,1,1,2,independent,,,401.3,1.7054,235.0,0.9986,427.3,1.816,0.0,275.7,217.3,8.7,3.7,0.3177,,
3000,100.0,0,1,1,2,independent,,,394.2,1.6669,224.9,0.951,419.6,1.7743,0.0,277.2,217.2,8.9,3.7,0.3388,,
3001,100.0333,0,1,1,2,independent,,,390.6,1.6432,203.3,0.8555,404.2,1.7007,0.0,277.9,218.6,10.5,3.1,0.4655,,
3002,100.0667,0,1,1,2,independent,,,376.5,1.5735,185.4,0.7747,398.2,1.6641,0.0,280.1,227.4,11.8,5.9,0.4932,,
3003,100.1,0,1,1,2,independent,,,355.6,1.4755,164.1,0.6811,380.1,1.577,0.0,287.8,225.3,9.1,2.1,0.5808,,
3004,100.1333,0,1,1,2,independent,,,350.7,1.4456,153.7,0.6335,375.1,1.5463,0.0,286.3,227.0,9.3,0.8,0.6471,,
3005,100.1667,0,1,1,2,independent,,,337.1,1.3799,137.1,0.561,366.9,1.5016,0.0,292.4,227.2,9.3,1.6,0.7221,,
3006,100.2,0,1,1,2,independent,,,323.5,1.3136,115.8,0.4703,360.3,1.4632,0.0,299.7,227.8,9.5,1.0,0.7856,,
3007,100.2333,0,1,1,2,independent,,,311.3,1.2521,93.5,0.3762,355.6,1.4299,0.0,308.1,232.4,12.4,2.4,0.8198,,
3008,100.2667,0,1,1,2,independent,,,298.9,1.1921,82.0,0.3272,343.1,1.3686,0.0,306.2,232.3,11.3,1.3,0.8244,,
3009,100.3,0,1,1,2,contact,N2AG,0,283.3,1.1212,71.1,0.2814,333.1,1.3183,0.0,312.0,228.6,11.1,1.0,0.8626,,2
3010,100.3333,0,1,1,2,contact,N2AG,0,270.5,1.0649,62.5,0.2459,322.0,1.2677,0.0,307.9,224.8,19.6,2.8,0.8476,,2
3011,100.3667,0,1,1,2,contact,N2AG,0,267.3,1.0501,61.1,0.2399,312.5,1.2278,0.0,294.6,223.9,1.1,0.8,0.8168,,2
3012,100.4,0,1,1,2,contact,N2AG,0,243.0,0.9513,50.1,0.1961,299.5,1.1724,0.0,303.1,223.6,10.5,1.9,0.7808,,2
3013,100.4333,0,1,1,2,contact,N2AG,0,222.6,0.87,48.5,0.1894,281.9,1.1018,0.0,304.8,214.2,9.9,4.9,0.7119,,2
3014,100.4667,0,1,1,2,contact,N2AG,0,216.5,0.8485,55.0,0.2157,275.2,1.0787,0.0,291.2,205.9,7.9,6.4,0.6011,,2
3015,100.5,0,1,1,2,contact,N2AG,0,212.9,0.842,71.4,0.2825,264.5,1.0459,0.0,276.7,188.3,4.9,5.0,0.4248,,2
3016,100.5333,0,1,1,2,contact,FOL,0,183.1,0.7293,94.3,0.3755,281.4,1.1212,0.0,289.2,179.8,6.9,9.5,0.2379,,3
3017,100.5667,0,1,1,2,independent,,,178.2,0.7117,92.4,0.369,252.1,1.0066,0.0,296.2,193.8,8.0,11.6,0.1707,,
3018,100.6,0,1,1,2,independent,,,163.5,0.6544,100.1,0.4004,260.0,1.0402,0.0,298.9,191.7,3.7,5.9,0.0404,,
3019,100.6333,0,1,1,2,proximity,,,158.9,0.6358,98.5,0.394,246.7,0.987,0.0,301.8,199.3,11.0,4.5,0.0588,,
3020,100.6667,0,1,1,2,contact,N2B,0,131.9,0.5279,104.0,0.4162,242.7,0.9712,0.0,301.1,196.6,10.3,5.9,-0.0067,,4
3021,100.7,0,1,1,2,contact,N2B,0,132.2,0.5293,98.0,0.3923,241.8,0.9685,0.0,299.9,196.1,2.8,7.5,-0.0797,,4
3022,100.7333,0,1,1,2,contact,N2B,0,128.6,0.5148,94.5,0.3786,236.0,0.9448,0.0,303.7,196.9,17.0,7.9,-0.1229,,4
3023,100.7667,0,1,1,2,contact,N2B,0,132.3,0.5281,99.9,0.3988,233.2,0.9311,0.0,303.8,210.6,7.5,4.7,-0.1591,,4
3024,100.8,0,1,1,2,contact,N2B,0,107.4,0.4292,105.1,0.4201,222.5,0.8891,0.0,297.3,198.4,5.7,6.5,-0.4898,,4
3025,100.8333,0,1,1,2,contact,N2B,0,108.9,0.4345,108.3,0.4321,208.4,0.8315,0.0,300.6,208.2,7.7,4.4,-0.5441,,4
3026,100.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3027,100.9,0,1,1,2,contact,N2B,0,126.7,0.5054,100.1,0.3993,194.4,0.7753,0.0,289.5,213.3,4.5,7.6,-0.7894,,4
3028,100.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3029,100.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3030,101.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3031,101.0333,0,1,1,2,contact,N2AG,0,187.1,0.743,56.6,0.2246,161.1,0.6398,0.0,305.1,206.0,5.0,10.4,-0.9768,,5
3032,101.0667,0,1,1,2,contact,N2AG,0,196.4,0.7788,61.2,0.2429,151.4,0.6004,0.0,294.7,216.2,6.2,13.1,-0.9792,,5
3033,101.1,0,1,1,2,contact,N2AG,0,206.9,0.8201,61.3,0.243,148.6,0.5893,0.0,285.6,220.3,2.9,11.5,-0.9785,,5
3034,101.1333,0,1,1,2,contact,N2AG,0,208.3,0.825,48.2,0.191,124.0,0.4912,0.0,277.3,233.1,2.4,15.0,-0.9495,,5
3035,101.1667,0,1,1,2,contact,N2AG,0,218.0,0.8608,52.0,0.2055,123.9,0.4893,0.0,284.3,234.4,8.8,16.0,-0.9674,,5
3036,101.2,0,1,1,2,contact,N2AG,0,246.5,0.9675,54.0,0.2119,110.2,0.4328,0.0,292.4,244.8,5.4,15.0,-0.9801,,5
3037,101.2333,0,1,1,2,contact,N2AG,0,259.7,1.0146,54.1,0.2114,105.7,0.4129,0.0,289.5,244.5,9.1,15.3,-0.9847,,5
3038,101.2667,0,1,1,2,contact,N2AG,0,281.9,1.0981,62.6,0.2439,92.3,0.3595,0.0,288.9,238.6,10.4,17.2,-0.9844,,5
3039,101.3,0,1,1,2,contact,N2AG,0,298.0,1.1591,73.5,0.286,82.7,0.3216,0.0,284.5,235.8,7.8,14.9,-0.9817,,5
3040,101.3333,0,1,1,2,contact,,,332.7,1.2914,86.9,0.3373,76.9,0.2984,0.0,271.1,253.4,11.0,16.1,-0.9718,,
3041,101.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3042,101.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3043,101.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3044,101.4667,0,1,1,2,proximity,,,407.5,1.5909,170.8,0.6666,111.5,0.4353,0.0,265.5,240.4,10.3,13.9,-0.9801,,
3045,101.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3046,101.5333,0,1,1,2,proximity,,,444.1,1.7334,198.0,0.7729,139.7,0.5454,0.0,252.6,246.1,7.0,18.3,-0.9166,,
3047,101.5667,0,1,1,2,proximity,,,459.6,1.7995,217.3,0.8509,157.2,0.6157,0.0,252.5,243.2,5.9,20.5,-0.8759,,
3048,101.6,0,1,1,2,proximity,,,480.2,1.8848,232.2,0.9113,174.2,0.6837,0.0,248.0,251.0,5.5,17.7,-0.8161,,
3049,101.6333,0,1,1,2,proximity,,,487.7,1.9233,245.9,0.9698,195.1,0.7693,0.0,239.9,245.7,5.0,18.5,-0.7766,,
3050,101.6667,0,1,1,2,proximity,,,497.8,1.972,258.0,1.022,213.3,0.845,0.0,241.2,242.6,1.0,18.7,-0.7659,,
3051,101.7,0,1,1,2,proximity,,,514.8,2.049,267.5,1.0646,229.9,0.9149,0.0,232.5,249.2,2.9,18.2,-0.7494,,
3052,101.7333,0,1,1,2,proximity,,,520.8,2.0833,273.6,1.0943,238.6,0.9544,0.0,228.9,248.0,4.5,15.0,-0.7626,,
3053,101.7667,0,1,1,2,independent,,,529.8,2.1283,282.8,1.1364,258.3,1.0376,0.0,231.4,247.0,6.9,16.3,-0.7791,,
3054,101.8,0,1,1,2,independent,,,546.9,2.2017,293.7,1.1823,265.8,1.0701,0.0,234.6,253.2,6.9,14.3,-0.784,,
3055,101.8333,0,1,1,2,independent,,,552.7,2.2331,311.6,1.2592,279.8,1.1307,0.0,237.2,241.2,4.7,16.6,-0.7909,,
3056,101.8667,0,1,1,2,independent,,,570.6,2.3093,321.8,1.3023,295.4,1.1958,0.0,237.8,249.0,1.3,13.4,-0.7959,,
3057,101.9,0,1,1,2,independent,,,585.6,2.3706,342.2,1.3854,309.2,1.2518,0.0,249.4,243.7,3.5,11.8,-0.8041,,
3058,101.9333,0,1,1,2,independent,,,601.7,2.431,352.6,1.4245,323.4,1.3066,0.0,254.5,249.9,1.7,5.7,-0.8233,,
3059,101.9667,0,1,1,2,independent,,,622.4,2.5045,363.5,1.4629,333.3,1.3413,0.0,254.1,260.1,2.5,5.7,-0.8492,,
3060,102.0,0,1,1,2,independent,,,633.9,2.543,378.3,1.5176,347.6,1.3945,0.0,254.5,258.4,1.3,10.3,-0.8806,,
3061,102.0333,0,1,1,2,independent,,,653.3,2.6158,398.5,1.5956,359.6,1.4396,0.0,249.7,258.3,12.2,11.5,-0.9184,,
3062,102.0667,0,1,1,2,independent,,,671.9,2.6887,418.4,1.6743,367.0,1.4688,0.0,245.5,256.7,3.9,5.5,-0.9407,,
3063,102.1,0,1,1,2,independent,,,686.3,2.7376,426.9,1.7031,373.3,1.4891,0.0,254.8,261.0,6.0,4.1,-0.9248,,
3064,102.1333,0,1,1,2,independent,,,701.8,2.7976,445.9,1.7776,388.6,1.5489,0.0,248.4,256.4,8.1,11.8,-0.9265,,
3065,102.1667,0,1,1,2,independent,,,721.8,2.8725,463.5,1.8445,399.8,1.591,0.0,251.3,258.5,5.8,11.8,-0.9246,,
3066,102.2,0,1,1,2,independent,,,729.2,2.9031,482.1,1.9193,416.0,1.6561,0.0,253.0,247.5,7.5,6.9,-0.9403,,
3067,102.2333,0,1,1,2,independent,,,740.9,2.95,495.9,1.9745,430.8,1.7153,0.0,256.5,245.4,5.8,5.4,-0.9487,,
3068,102.2667,0,1,1,2,independent,,,759.3,3.0179,513.0,2.039,436.7,1.7357,0.0,267.4,243.7,3.7,2.8,-0.9641,,
3069,102.3,0,1,1,2,independent,,,767.2,3.0479,518.9,2.0616,446.3,1.7732,0.0,261.0,244.5,12.1,1.5,-0.9802,,
3070,102.3333,0,1,1,2,independent,,,775.9,3.0807,518.1,2.057,454.1,1.8031,0.0,265.5,241.3,7.9,1.7,-0.9925,,
3071,102.3667,0,1,1,2,independent,,,781.1,3.1008,521.8,2.0715,459.8,1.8251,0.0,263.3,241.4,9.3,2.8,-0.999,,
3072,102.4,0,1,1,2,independent,,,786.3,3.1187,526.0,2.0862,460.7,1.8274,0.0,264.5,243.3,6.9,3.0,-0.9987,,
3073,102.4333,0,1,1,2,independent,,,784.5,3.1162,528.8,2.1005,463.7,1.8418,0.0,257.7,239.1,7.8,1.8,-0.9998,,
3074,102.4667,0,1,1,2,independent,,,784.2,3.1191,520.2,2.0691,465.9,1.8531,0.0,265.3,231.9,7.4,2.6,-0.9963,,
3075,102.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3076,102.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3077,102.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3078,102.6,0,1,1,2,independent,,,775.8,3.1352,539.3,2.1795,487.3,1.9693,0.0,237.4,219.3,1.5,6.0,-0.8964,,
3079,102.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3080,102.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3081,102.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3082,102.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3083,102.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3084,102.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3085,102.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3086,102.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3087,102.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3088,102.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3089,102.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3090,103.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3091,103.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3092,103.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3093,103.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3094,103.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3095,103.1667,0,1,1,2,independent,,,800.4,3.4133,599.8,2.558,556.8,2.3744,0.0,250.6,204.8,1.1,1.3,-0.3777,,
3096,103.2,0,1,1,2,independent,,,804.5,3.4403,603.2,2.5796,562.1,2.4039,0.0,252.6,203.3,3.1,1.5,-0.388,,
3097,103.2333,0,1,1,2,independent,,,806.4,3.4632,612.1,2.6289,562.2,2.4146,0.0,243.4,204.4,0.9,2.2,-0.4135,,
3098,103.2667,0,1,1,2,independent,,,804.4,3.4755,619.3,2.6756,563.2,2.4336,0.0,234.9,202.8,2.2,1.7,-0.4169,,
3099,103.3,0,1,1,2,independent,,,796.0,3.4661,624.6,2.7196,558.3,2.431,0.0,224.7,202.2,2.6,1.9,-0.4094,,
3100,103.3333,0,1,1,2,independent,,,796.3,3.493,625.1,2.7421,557.1,2.4438,0.0,224.6,201.0,3.1,1.1,-0.4388,,
3101,103.3667,0,1,1,2,independent,,,795.4,3.5155,623.1,2.7538,557.7,2.4651,0.0,224.3,197.5,1.4,0.5,-0.4802,,
3102,103.4,0,1,1,2,independent,,,797.3,3.5463,619.9,2.7576,544.5,2.4218,0.0,224.9,198.9,0.7,3.7,-0.5521,,
3103,103.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3104,103.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3105,103.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3106,103.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3107,103.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3108,103.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3109,103.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3110,103.6667,0,1,1,2,independent,,,810.6,3.6709,605.0,2.7399,558.1,2.5275,0.0,243.2,195.3,1.5,1.5,-0.5894,,
3111,103.7,0,1,1,2,independent,,,802.0,3.6342,600.9,2.7227,554.5,2.5125,0.0,240.8,198.1,0.6,4.0,-0.5475,,
3112,103.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3113,103.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3114,103.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3115,103.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3116,103.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3117,103.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3118,103.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3119,103.9667,0,1,1,2,independent,,,720.2,3.3141,589.7,2.7137,562.3,2.5876,0.0,240.8,184.3,5.5,11.6,0.4147,,
3120,104.0,0,1,1,2,independent,,,720.2,3.3149,603.9,2.7797,575.9,2.6511,0.0,240.2,193.0,7.1,7.0,0.5378,,
3121,104.0333,0,1,1,2,independent,,,721.9,3.3081,608.3,2.7876,558.7,2.5602,0.0,251.9,202.0,3.5,7.3,0.5504,,
3122,104.0667,0,1,1,2,independent,,,717.6,3.2677,615.1,2.801,567.5,2.5843,0.0,252.2,211.8,3.3,9.0,0.6005,,
3123,104.1,0,1,1,2,independent,,,707.0,3.2055,615.1,2.7888,578.7,2.6236,0.0,250.1,208.3,4.6,7.7,0.7304,,
3124,104.1333,0,1,1,2,independent,,,709.6,3.2043,618.6,2.7933,594.0,2.6822,0.0,250.0,209.1,2.6,9.6,0.7737,,
3125,104.1667,0,1,1,2,independent,,,714.2,3.2108,625.4,2.8117,606.6,2.7273,0.0,247.4,214.9,4.7,10.2,0.8191,,
3126,104.2,0,1,1,2,independent,,,701.7,3.1453,621.3,2.7851,613.7,2.751,0.0,243.6,214.4,1.1,10.3,0.8855,,
3127,104.2333,0,1,1,2,independent,,,693.3,3.0983,615.2,2.7494,615.7,2.7516,0.0,246.5,213.3,0.6,9.7,0.9149,,
3128,104.2667,0,1,1,2,independent,,,686.1,3.0567,610.2,2.7187,610.5,2.7198,0.0,250.0,211.3,4.3,10.0,0.932,,
3129,104.3,0,1,1,2,independent,,,668.8,2.9712,600.7,2.6688,609.8,2.7092,0.0,245.8,215.5,4.4,11.9,0.9669,,
3130,104.3333,0,1,1,2,independent,,,662.3,2.9309,601.1,2.6604,603.4,2.6706,0.0,251.4,216.2,5.6,11.6,0.9751,,
3131,104.3667,0,1,1,2,independent,,,646.0,2.84,589.2,2.5906,595.8,2.6192,0.0,254.3,227.7,7.3,12.6,0.9902,,
3132,104.4,0,1,1,2,independent,,,640.4,2.7956,581.3,2.5375,588.9,2.571,0.0,259.6,227.7,5.0,12.6,0.9925,,
3133,104.4333,0,1,1,2,independent,,,625.4,2.7098,578.7,2.5073,579.9,2.5125,0.0,258.4,234.4,5.5,14.4,0.9976,,
3134,104.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3135,104.5,0,1,1,2,independent,,,607.7,2.5816,585.1,2.4856,576.9,2.4508,0.0,271.2,246.2,6.5,14.8,0.9989,,
3136,104.5333,0,1,1,2,independent,,,594.1,2.4904,592.4,2.4832,574.8,2.4094,0.0,270.8,263.3,7.5,13.1,0.9955,,
3137,104.5667,0,1,1,2,independent,,,582.1,2.4067,590.9,2.4431,575.0,2.3776,0.0,284.2,258.6,3.6,12.9,0.9869,,
3138,104.6,0,1,1,2,independent,,,577.4,2.3564,597.4,2.4379,571.7,2.3331,0.0,288.6,258.7,4.4,12.4,0.9825,,
3139,104.6333,0,1,1,2,independent,,,572.0,2.309,614.8,2.4819,577.0,2.3294,0.0,284.2,259.6,7.1,12.7,0.9822,,
3140,104.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3141,104.7,0,1,1,2,independent,,,566.3,2.2536,630.2,2.5081,579.8,2.3076,0.0,280.7,271.3,5.8,13.9,0.9827,,
3142,104.7333,0,1,1,2,independent,,,568.7,2.2452,634.7,2.5058,585.0,2.3096,0.0,279.5,263.3,5.9,14.2,0.9841,,
3143,104.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3144,104.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3145,104.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3146,104.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3147,104.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3148,104.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3149,104.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
3150,105.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
