frame_idx,time_sec,rat_a_slot,rat_b_slot,rat_a_track_id,rat_b_track_id,zone,contact_type,investigator_slot,nose_nose_dist_px,nose_nose_dist_bl,nose_tailbase_dist_px,nose_tailbase_dist_bl,centroid_dist_px,centroid_dist_bl,mask_iou,body_length_a_px,body_length_b_px,velocity_a_px,velocity_b_px,orientation_cos,quality_flag,bout_id
2051,68.3667,0,1,1,2,contact,N2B,1,188.3,0.7118,168.5,0.6373,267.7,1.0121,0.0,281.9,253.7,6.6,16.4,-0.7126,,2
2052,68.4,0,1,1,2,contact,N2B,1,203.4,0.7684,154.0,0.582,239.4,0.9047,0.0,287.6,245.2,6.9,20.8,-0.728,,2
2053,68.4333,0,1,1,2,proximity,,,224.7,0.8473,130.2,0.491,227.4,0.8575,0.0,286.2,254.2,6.2,9.5,-0.7535,,
2054,68.4667,0,1,1,2,proximity,,,247.6,0.9327,105.0,0.3957,207.4,0.7813,0.0,283.7,251.9,9.9,24.1,-0.7438,,
2055,68.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2056,68.5333,0,1,1,2,contact,N2AG,1,296.2,1.1111,79.5,0.2981,184.8,0.6932,0.0,302.9,249.2,10.6,17.5,-0.7214,,3
2057,68.5667,0,1,1,2,contact,N2AG,1,311.1,1.1625,55.6,0.2077,173.9,0.6497,0.0,293.4,260.6,11.1,20.5,-0.6767,,3
2058,68.6,0,1,1,2,contact,N2AG,1,329.8,1.2271,47.6,0.1769,166.9,0.6211,0.0,296.3,262.6,9.0,15.0,-0.6466,,3
2059,68.6333,0,1,1,2,contact,N2AG,1,346.6,1.2865,56.7,0.2103,155.2,0.5761,0.0,292.4,258.2,3.9,16.5,-0.617,,3
2060,68.6667,0,1,1,2,proximity,,,355.7,1.3221,81.1,0.3014,136.7,0.508,0.0,275.7,254.6,9.1,13.0,-0.5755,,
2061,68.7,0,1,1,2,proximity,,,376.1,1.4009,103.2,0.3844,137.0,0.5105,0.0,277.1,249.7,16.4,12.0,-0.5994,,
2062,68.7333,0,1,1,2,proximity,,,399.2,1.4913,128.7,0.4807,143.8,0.5372,0.0,276.5,244.7,8.3,16.1,-0.5922,,
2063,68.7667,0,1,1,2,proximity,,,410.6,1.5432,151.0,0.5675,155.1,0.5829,0.0,265.9,237.8,8.7,14.8,-0.5834,,
2064,68.8,0,1,1,2,proximity,,,442.9,1.6667,163.6,0.6157,160.4,0.6037,0.0,287.5,237.3,6.5,13.9,-0.5561,,
2065,68.8333,0,1,1,2,proximity,,,466.2,1.7528,184.2,0.6925,177.1,0.6659,0.0,292.0,244.9,5.1,13.4,-0.5359,,
2066,68.8667,0,1,1,2,proximity,,,487.0,1.8279,204.4,0.7672,194.2,0.7288,0.0,290.2,250.4,5.6,14.2,-0.5419,,
2067,68.9,0,1,1,2,proximity,,,512.0,1.9141,224.9,0.841,216.9,0.8109,0.0,292.8,260.8,13.1,18.0,-0.5692,,
2068,68.9333,0,1,1,2,proximity,,,525.3,1.9574,237.2,0.8837,233.0,0.8681,0.0,293.7,259.4,16.2,7.7,-0.5758,,
2069,68.9667,0,1,1,2,proximity,,,551.1,2.0479,252.3,0.9377,255.1,0.9481,0.0,304.4,246.6,13.4,12.9,-0.5718,,
2070,69.0,0,1,1,2,independent,,,554.7,2.0647,271.9,1.012,269.7,1.0039,0.0,291.1,238.8,14.5,12.9,-0.5155,,
2071,69.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2072,69.0667,0,1,1,2,independent,,,601.1,2.2306,320.6,1.1895,300.8,1.116,0.0,298.2,244.2,3.6,13.1,-0.4161,,
2073,69.1,0,1,1,2,independent,,,610.5,2.2686,349.0,1.2968,325.8,1.2105,0.0,286.5,245.0,10.9,7.4,-0.3084,,
2074,69.1333,0,1,1,2,independent,,,628.3,2.337,378.0,1.406,346.2,1.2875,0.0,282.7,250.4,21.2,12.1,-0.2359,,
2075,69.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2076,69.2,0,1,1,2,independent,,,654.0,2.4302,414.8,1.5413,386.9,1.4376,0.0,283.0,260.3,5.6,11.5,-0.119,,
2077,69.2333,0,1,1,2,independent,,,655.0,2.4364,419.7,1.5612,406.0,1.5103,0.0,277.2,255.9,8.1,14.4,-0.0976,,
2078,69.2667,0,1,1,2,independent,,,667.9,2.4867,426.2,1.587,421.9,1.5708,0.0,278.9,253.4,9.6,14.2,-0.1312,,
2079,69.3,0,1,1,2,independent,,,676.3,2.52,439.3,1.6369,432.2,1.6104,0.0,278.4,255.1,13.9,13.8,-0.1118,,
2080,69.3333,0,1,1,2,independent,,,688.2,2.5644,450.8,1.68,442.9,1.6505,0.0,283.1,252.8,8.2,18.2,-0.1022,,
2081,69.3667,0,1,1,2,independent,,,698.2,2.605,480.6,1.7931,457.0,1.7053,0.0,272.1,258.1,6.7,16.4,-0.0677,,
2082,69.4,0,1,1,2,independent,,,710.4,2.6582,509.1,1.9049,473.4,1.7715,0.0,268.6,251.7,11.8,14.9,0.0075,,
2083,69.4333,0,1,1,2,independent,,,722.3,2.7107,530.3,1.9904,485.3,1.8212,0.0,270.9,248.0,7.4,16.2,0.0734,,
2084,69.4667,0,1,1,2,independent,,,729.8,2.7506,548.6,2.0678,497.5,1.8752,0.0,269.2,240.9,3.9,13.1,0.1369,,
2085,69.5,0,1,1,2,independent,,,738.0,2.7957,565.9,2.1438,506.7,1.9197,0.0,265.5,238.1,4.6,10.8,0.1761,,
2086,69.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2087,69.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2088,69.6,0,1,1,2,independent,,,748.5,2.8663,576.0,2.2057,517.9,1.9833,0.0,255.9,237.4,2.9,2.1,0.1435,,
2089,69.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2090,69.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2091,69.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2092,69.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2093,69.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2094,69.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2095,69.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2096,69.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2097,69.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2098,69.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2099,69.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2100,70.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2101,70.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2102,70.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2103,70.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2104,70.1333,0,1,1,2,independent,,,639.3,2.5035,512.3,2.0062,579.6,2.2699,0.0,271.5,235.6,10.3,10.8,0.9993,,
2105,70.1667,0,1,1,2,independent,,,634.1,2.4921,520.2,2.0446,586.3,2.3046,0.0,256.6,235.7,13.3,8.1,1.0,,
2106,70.2,0,1,1,2,independent,,,620.7,2.4447,523.0,2.06,583.9,2.2999,0.0,262.6,235.6,10.9,12.2,0.9924,,
2107,70.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2108,70.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2109,70.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2110,70.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2111,70.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2112,70.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2113,70.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2114,70.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2115,70.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2116,70.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2117,70.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2118,70.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2119,70.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2120,70.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2121,70.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2122,70.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2123,70.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2124,70.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2125,70.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2126,70.8667,0,1,1,2,independent,,,252.5,0.9655,411.9,1.575,404.1,1.545,0.0,262.7,264.3,10.1,20.5,0.3754,,
2127,70.9,0,1,1,2,independent,,,240.5,0.9205,397.5,1.5215,390.1,1.493,0.0,258.2,259.5,10.5,18.5,0.3444,,
2128,70.9333,0,1,1,2,independent,,,226.5,0.8669,389.8,1.4921,388.2,1.4862,0.0,263.8,258.0,11.0,14.0,0.3123,,
2129,70.9667,0,1,1,2,independent,,,211.0,0.8061,379.2,1.4486,382.7,1.462,0.0,269.6,263.1,11.0,15.3,0.2858,,
2130,71.0,0,1,1,2,independent,,,199.2,0.7601,368.5,1.4061,380.5,1.4521,0.0,272.3,257.1,10.3,17.1,0.2529,,
2131,71.0333,0,1,1,2,independent,,,183.4,0.6983,359.2,1.3677,368.2,1.4019,0.0,269.6,265.9,10.6,12.9,0.2561,,
2132,71.0667,0,1,1,2,independent,,,171.5,0.6531,350.0,1.3331,363.7,1.3852,0.0,256.0,267.7,5.4,8.5,0.244,,
2133,71.1,0,1,1,2,independent,,,165.8,0.6343,346.3,1.3245,358.4,1.371,0.0,248.4,254.7,6.1,18.9,0.2403,,
2134,71.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2135,71.1667,0,1,1,2,independent,,,147.5,0.566,338.0,1.297,335.9,1.289,0.0,245.5,255.8,1.4,16.6,0.3058,,
2136,71.2,0,1,1,2,independent,,,140.3,0.5409,337.4,1.3009,317.7,1.225,0.0,243.3,253.5,1.1,15.8,0.334,,
2137,71.2333,0,1,1,2,independent,,,130.8,0.5061,336.0,1.3004,301.1,1.1653,0.0,245.5,254.2,3.4,10.7,0.3499,,
2138,71.2667,0,1,1,2,independent,,,124.6,0.4841,332.3,1.2914,292.0,1.1347,0.0,250.0,246.0,3.6,13.8,0.369,,
2139,71.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2140,71.3333,0,1,1,2,independent,,,115.1,0.4488,326.5,1.2737,280.3,1.0932,0.0,254.3,252.4,0.4,4.0,0.3928,,
2141,71.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2142,71.4,0,1,1,2,independent,,,123.4,0.4825,321.6,1.2571,281.4,1.0997,0.0,251.0,251.0,2.1,6.4,0.4374,,
2143,71.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2144,71.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2145,71.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2146,71.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2147,71.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2148,71.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2149,71.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2150,71.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2151,71.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2152,71.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2153,71.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2154,71.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2155,71.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2156,71.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2157,71.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2158,71.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2159,71.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2160,72.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2161,72.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2162,72.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2163,72.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2164,72.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2165,72.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2166,72.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2167,72.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2168,72.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2169,72.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2170,72.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2171,72.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2172,72.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2173,72.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2174,72.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2175,72.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2176,72.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2177,72.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2178,72.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2179,72.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2180,72.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2181,72.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2182,72.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2183,72.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2184,72.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2185,72.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2186,72.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2187,72.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2188,72.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2189,72.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2190,73.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2191,73.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2192,73.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2193,73.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2194,73.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2195,73.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2196,73.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2197,73.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2198,73.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2199,73.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2200,73.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2201,73.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2202,73.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2203,73.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2204,73.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2205,73.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2206,73.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2207,73.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2208,73.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2209,73.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2210,73.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2211,73.7,0,1,1,2,contact,N2B,0,144.4,0.6019,110.6,0.461,174.8,0.7288,0.0,253.4,233.6,8.1,8.4,-0.8991,,4
2212,73.7333,0,1,1,2,contact,N2B,0,160.9,0.6682,104.2,0.4328,162.1,0.6732,0.0,252.1,245.2,8.4,5.8,-0.9398,,4
2213,73.7667,0,1,1,2,contact,N2B,0,184.1,0.7601,99.7,0.4115,143.2,0.5913,0.0,250.0,259.5,9.3,6.9,-0.9771,,4
2214,73.8,0,1,1,2,proximity,,,202.2,0.8301,97.2,0.3991,134.2,0.5511,0.0,253.0,260.4,11.5,7.5,-0.9987,,
2215,73.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2216,73.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2217,73.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2218,73.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2219,73.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2220,74.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2221,74.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2222,74.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2223,74.1,0,1,1,2,proximity,,,359.8,1.4118,97.7,0.3833,91.3,0.3582,0.0,268.8,269.3,9.9,16.6,-0.9618,,
2224,74.1333,0,1,1,2,proximity,,,365.4,1.432,107.7,0.4219,99.0,0.3879,0.0,263.0,253.4,7.7,8.8,-0.9633,,
2225,74.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2226,74.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2227,74.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2228,74.2667,0,1,1,2,proximity,,,410.9,1.6075,159.4,0.6234,118.8,0.4649,0.0,251.6,260.0,2.6,11.8,-0.9366,,
2229,74.3,0,1,1,2,proximity,,,415.1,1.6236,164.9,0.645,122.7,0.4798,0.0,250.2,261.9,4.9,9.5,-0.9351,,
2230,74.3333,0,1,1,2,proximity,,,421.4,1.651,169.7,0.6649,130.4,0.5108,0.0,251.8,251.1,2.5,13.7,-0.9426,,
2231,74.3667,0,1,1,2,proximity,,,426.3,1.6741,176.1,0.6917,134.7,0.529,0.0,250.2,248.0,1.5,10.6,-0.9422,,
2232,74.4,0,1,1,2,proximity,,,432.7,1.7056,182.5,0.7193,138.8,0.5472,0.0,250.3,240.7,3.3,9.7,-0.9498,,
2233,74.4333,0,1,1,2,proximity,,,433.4,1.7185,184.7,0.7325,152.7,0.6057,0.0,248.7,228.2,0.5,10.6,-0.9426,,
2234,74.4667,0,1,1,2,proximity,,,429.6,1.7184,185.5,0.7419,158.9,0.6356,0.0,244.3,216.3,5.3,9.2,-0.9335,,
2235,74.5,0,1,1,2,proximity,,,442.4,1.7822,202.0,0.8136,160.7,0.6475,0.0,241.3,223.2,0.8,4.8,-0.9427,,
2236,74.5333,0,1,1,2,proximity,,,444.9,1.8045,205.9,0.8351,160.5,0.6509,0.0,240.6,221.8,5.2,4.4,-0.9311,,
2237,74.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2238,74.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2239,74.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2240,74.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2241,74.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2242,74.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2243,74.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2244,74.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2245,74.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2246,74.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2247,74.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2248,74.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2249,74.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2250,75.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2251,75.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2252,75.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2253,75.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2254,75.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2255,75.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2256,75.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2257,75.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2258,75.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2259,75.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2260,75.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2261,75.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2262,75.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2263,75.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2264,75.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2265,75.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2266,75.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2267,75.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2268,75.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2269,75.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2270,75.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2271,75.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2272,75.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2273,75.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2274,75.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2275,75.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2276,75.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2277,75.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2278,75.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2279,75.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2280,76.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2281,76.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2282,76.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2283,76.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2284,76.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2285,76.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2286,76.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2287,76.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2288,76.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2289,76.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2290,76.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2291,76.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2292,76.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2293,76.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2294,76.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2295,76.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2296,76.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2297,76.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2298,76.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2299,76.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2300,76.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2301,76.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2302,76.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2303,76.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2304,76.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2305,76.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2306,76.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2307,76.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2308,76.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2309,76.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2310,77.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2311,77.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2312,77.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2313,77.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2314,77.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2315,77.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2316,77.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2317,77.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2318,77.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2319,77.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2320,77.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2321,77.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2322,77.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2323,77.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2324,77.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2325,77.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2326,77.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2327,77.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2328,77.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2329,77.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2330,77.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2331,77.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2332,77.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2333,77.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2334,77.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2335,77.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2336,77.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2337,77.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
2338,77.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
